test,algorithm,result,time_us
1671554444576476663712532771533632242,alphabeta,true,0
676555422457354215217677667634311321,negamax,true,5
676555422457354215217677667634311321,alphabeta,true,5
71421147327765771623626634423,negamax,true,276
71421147327765771623626634423,alphabeta,true,71
7352142137463635666263553474147752172115,negamax,true,0
7352142137463635666263553474147752172115,alphabeta,true,0
62352773434722421463343125746116,negamax,true,65
62352773434722421463343125746116,alphabeta,true,11
436632267114621466377115174354242235,negamax,true,1
436632267114621466377115174354242235,alphabeta,true,1
213477662241143347122733666164327,negamax,true,14
213477662241143347122733666164327,alphabeta,true,3
7217423322714431671633664542531627,negamax,true,10
7217423322714431671633664542531627,alphabeta,true,6
4233353731262144611266266515531244455,negamax,true,0
4233353731262144611266266515531244455,alphabeta,true,0
3652114274643741677521751333761445,negamax,true,58
3652114274643741677521751333761445,alphabeta,true,16
6266673573315246632711227535255431471174,negamax,true,0
6266673573315246632711227535255431471174,alphabeta,true,0
517724361112312753261275536236746364,negamax,true,4
517724361112312753261275536236746364,alphabeta,true,3
11763273634721365317516762642155755223444,negamax,true,0
11763273634721365317516762642155755223444,alphabeta,true,0
61615215475155571374373176274223236,negamax,true,7
61615215475155571374373176274223236,alphabeta,true,3
466754211241714177565574152374226625,negamax,true,0
466754211241714177565574152374226625,alphabeta,true,0
455155137133342477531351477744,negamax,true,1
455155137133342477531351477744,alphabeta,true,0
61275213577673143454155163754424271,negamax,true,2
61275213577673143454155163754424271,alphabeta,true,2
5366327417457226527655521327331167631,negamax,true,0
5366327417457226527655521327331167631,alphabeta,true,0
5223724647467415333143162462772763611155,negamax,true,0
5223724647467415333143162462772763611155,alphabeta,true,0
1322154452517765343277266216437,negamax,true,24260
1322154452517765343277266216437,alphabeta,true,1393
42454611251266217126153276635,negamax,true,263
42454611251266217126153276635,alphabeta,true,24
511431433727541141264237433672276,negamax,true,11
511431433727541141264237433672276,alphabeta,true,3
76712456373325556634225676417473241,negamax,true,32
76712456373325556634225676417473241,alphabeta,true,9
2451613162427714737172362337454425,negamax,true,10
2451613162427714737172362337454425,alphabeta,true,7
6313313614476614237262611435472245557,negamax,true,0
6313313614476614237262611435472245557,alphabeta,true,0
1122555442572426246366675316751,negamax,true,70
1122555442572426246366675316751,alphabeta,true,24
6646272374524714724461176621713235513553,negamax,true,0
